iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index;;
CHL,South America,Chile,2020-03-04,1.0,1.0,,0.0,0.0,,0.052,0.052,,0.0,0.0,,,,,,,,,,,0.0,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-05,3.0,2.0,,0.0,0.0,,0.157,0.105,,0.0,0.0,,,,,,,,,,,0.0,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-06,4.0,1.0,,0.0,0.0,,0.209,0.052,,0.0,0.0,,,,,,,,,,,0.0,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-07,5.0,1.0,,0.0,0.0,,0.262,0.052,,0.0,0.0,,,,,,,,,,,0.0,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-09,10.0,5.0,,0.0,0.0,,0.523,0.262,,0.0,0.0,,,,,,,,,,,0.0,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-10,13.0,3.0,1.857,0.0,0.0,0.0,0.68,0.157,0.097,0.0,0.0,0.0,,,,,,,,,,0.0,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-11,17.0,4.0,2.286,0.0,0.0,0.0,0.889,0.209,0.12,0.0,0.0,0.0,,,,,,,,,,0.0,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-12,23.0,6.0,2.857,0.0,0.0,0.0,1.203,0.314,0.149,0.0,0.0,0.0,,,,,,,,,,0.0,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-13,33.0,10.0,4.143,0.0,0.0,0.0,1.726,0.523,0.217,0.0,0.0,0.0,,,,,,,,,,0.0,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-14,43.0,10.0,5.429,0.0,0.0,0.0,2.249,0.523,0.284,0.0,0.0,0.0,,,,,,,,,,11.11,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-15,61.0,18.0,8.0,0.0,0.0,0.0,3.191,0.942,0.418,0.0,0.0,0.0,,,,,,,,,,22.22,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-16,75.0,14.0,9.286,0.0,0.0,0.0,3.923,0.732,0.486,0.0,0.0,0.0,,,,,,,,,,47.22,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-17,156.0,81.0,20.429,0.0,0.0,0.0,8.161,4.237,1.069,0.0,0.0,0.0,,,,,,,,,,47.22,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-18,201.0,45.0,26.286,0.0,0.0,0.0,10.515,2.354,1.375,0.0,0.0,0.0,,,,,,,,,,55.56,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-19,238.0,37.0,30.714,0.0,0.0,0.0,12.45,1.936,1.607,0.0,0.0,0.0,,,,,,,,,,55.56,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-20,342.0,104.0,44.143,0.0,0.0,0.0,17.891,5.44,2.309,0.0,0.0,0.0,,,,,,,,,,55.56,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-21,434.0,92.0,55.857,0.0,0.0,0.0,22.703,4.813,2.922,0.0,0.0,0.0,,,,,,,,,,51.85,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-22,537.0,103.0,68.0,0.0,0.0,0.0,28.091,5.388,3.557,0.0,0.0,0.0,,,,,,,,,,51.85,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-23,632.0,95.0,79.571,1.0,1.0,0.143,33.061,4.97,4.163,0.052,0.052,0.007,,,,,,,,,,51.85,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-24,746.0,114.0,84.286,2.0,1.0,0.286,39.024,5.964,4.409,0.105,0.052,0.015,,,,,,,,,,51.85,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-25,922.0,176.0,103.0,2.0,0.0,0.286,48.231,9.207,5.388,0.105,0.0,0.015,3290.0,3290.0,0.172,0.172,,,,,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
CHL,South America,Chile,2020-03-26,1142.0,220.0,129.143,3.0,1.0,0.429,59.74,11.509,6.756,0.157,0.052,0.022,4886.0,8176.0,0.428,0.256,,,,,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843;;
